#DroneDeploy	2.75.0
#Flight Recorder
User ID 5fac2b9256338b4d7fd43852
Organization ID 5fac2c0dd27ea76caff42e9f
Session ID	12345678
Session Start	06/04/2018 20:54:36
#Device
Platform    iOS
Device Model	iPhone
Device User Interface Idiom	iPhone	0
Device Operating System	iOS	11.3.1
Device SSID
#Aircraft
Aircraft Model	Matrice 200
Aircraft Name	123
Aircraft Firmware	01.01.0900
#Aircraft Battery
Full Charge Volume (mAh)	4153
Remaining Life (%)	98
Discharges	26
#Components
Battery Cells Number	6
Battery Serial Number	12345678
Battery Firmware	01.00.00.67
Flight Controller Serial Number	12345678
Flight Controller Firmware	03.02.44.16
Gimbal Firmware	01.01.00.21
Remote Control Serial Number	12345678
Remote Control Firmware	01.01.0010
Camera Serial Number	12345678
Date/Time (UTC)	Elapsed Time (sec)	Info	Device Latitude (Degrees)	Device Longitude (Degrees)	Device Location Last Updated (ms)	Aircraft Battery Power (%)	Aircraft Battery Charge (mAh)	Aircraft Battery Current (mA)	Aircraft Battery Voltage (mV)	Aircraft Battery Temperature (Fahrenheit)	Aircraft Battery Last Updated (ms)	Aircraft Battery Cell 1 Voltage	Aircraft Battery Cell 2 Voltage	Aircraft Battery Cell 3 Voltage	Aircraft Battery Cell 4 Voltage	Aircraft Battery Cell 5 Voltage	Aircraft Battery Cell 6 Voltage	Aircraft Battery Cell Voltage Last Updated (ms)	Aircraft Latitude (Degrees)	Aircraft Longitude (Degrees)	Aircraft Speed (mph)	Aircraft Barometric Altitude (ft)	Aircraft Heading (Degrees)	Aircraft Vel - X (mph)	Aircraft Vel - Y (mph)	Aircraft Vel - Z (mph)	Aircraft Pitch (Degrees)	Aircraft Roll (Degrees)	Aircraft Satellites	Aircraft Motors On	Aircraft Flying	Aircraft Flight Mode	Aircraft Flight Mode Value	Aircraft IMU Preheating	Aircraft Ultrasonic On	Aircraft Ultrasonic Altitude (ft)	Aircraft Vision On	Aircraft GPS Signal	Aircraft GPS Signal Value	Aircraft No-fly	Aircraft No-fly Value	Aircraft No-fly Latitude (Degrees)	Aircraft No-fly Longitude (Degrees)	Aircraft No-fly Radius (ft)	Home Latitude (Degrees)	Home Longitude (Degrees)	Aircraft Smart Go-home Flight Time Remaining (sec)	Aircraft Smart Go-home Flight Return Time (sec)	Aircraft Smart Go-home Landing Time (sec)	Aircraft Smart Go-home Return Power (%)	Aircraft Smart Go-home Landing Power (%)	Aircraft Smart Go-home Radius (ft)	Aircraft Smart Go-home Countdown (sec)	Aircraft Smart Go-home Requesting	Aircraft System State Last Updated (ms)	Gimbal Pitch (Degrees)	Gimbal Roll (Degrees)	Gimbal Yaw (Degrees)	Gimbal Mode	Gimbal Mode Value	Gimbal Pitch at Stop	Gimbal Roll at Stop	Gimbal Yaw at Stop	Gimbal Status Last Updated (ms)	Landing Gear is Movable	Landing Gear Status	Landing Gear Status Value	Landing Gear Mode	Landing Gear Mode Value	Landing Gear Last Updated (ms)	RC State	RC State Value	RC Left Horizontal	RC Left Vertical	RC Right Horizontal	RC Right Vertical	RC Left Wheel	RC Right Wheel	RC Landing Gear	RC Landing Gear Value	RC Go Home	RC Record 	RC Shutter	RC Playback	RC Pause	RC Custom 1	RC Custom 2	RC State Last Updated (ms)	RC Battery (%)	RC Battery State Last Updated (ms)	RC Sattelites	RC Horizontal Accuaracy (ft)	RC Latitude (Degrees)	RC Longitude (Degrees)	RC GSP Data is Valid	RC GPS State Last Updated (ms)	RC Signal 1	RC Signal 2	RC Signal Last Updated (ms)	LB Signal 1	LB Signal 2	LB Signal Last Updated (ms)	Aircraft Camera Mode	Aircraft Camera Mode Value	Aircraft Camera Overheated	Aircraft Camera Sensor Error	Aircraft Camera Recording	Aircraft Camera Raw Capture	Aircraft Camera Interval Capture	Aircraft Camera Burst Capture	Aircraft Camera Single Capture	Aircraft Camera Storing Photo	Aircraft Camera State Last Updated (ms)	Aircraft Camera SD Card Exists	Aircraft Camera SD Card Remaining (%)	Aircraft Camera SD Card State Last Updated (ms)	Aircraft Camera Changeable Lens Supported	Aircraft Camera Lens Installed	Aircraft Camera Lens Type	Aircraft Camera Lens AF Enabled	Aircraft Camera Lens Focus Mode	Aircraft Camera Lens Focus Mode Value	Aircraft Camera Lens Focus Status	Aircraft Camera Lens Focus Status Value	Aircraft Camera Lens MF Assistant	Aircraft Camera Lens AF Assistant	Aircraft Camera Lens Assistant Working	Aircraft Camera Lens State Last Updated (ms)	Device > Aircraft Distance - XY (ft)
06/04/2018 20:55:26	50.038		37.77177140117126	-122.4074382698926	50019	58	2408	-10704	21654	85	360	3677	3666	3655	3634	3693	3658	300	37.77170804294408	-122.4072010426759	8.225135	65.94489	43.90000000000001	5.816049	5.816049	0.2236942	2.5	-9.700000000000001	13	1	1	WP	14	0	0	0	0	Very Good	4	Fly Zone ClassB Air Space	16	37.63616943359375	-122.3730926513672	55849	37.77177066434109	-122.4074020759899	912	24	8	17	10	11669	0	0	176	-90	0	42.59999847412109	Yaw Follow	2	0	0	0	75	0	Unknown	0	Unknown	3	No Data	3	2	0	0	0	0	0	0	No Present	0	0	0	0	0	0	0	0	75	93	375	0	0	0	0	0	No Data	67	78	176	N/A	N/A	877	Shoot Photo	0	0	0	0	0	0	0	1	1	75	1	35.04391	75	1	0	Unknown	0	Manual	0	Idle	0	0	0	0	No Data	72.34902830455218
06/04/2018 20:55:26	50.135		37.77177140117126	-122.4074382698926	50116	58	2408	-10704	21654	85	457	3677	3666	3655	3634	3693	3658	73	37.77171328549154	-122.4071943103408	8.384803	66.27296	44	6.039743	5.816049	0	3	-11	13	1	1	WP	14	0	0	0	0	Very Good	4	Fly Zone ClassB Air Space	16	37.63616943359375	-122.3730926513672	55849	37.77177066434109	-122.4074020759899	912	24	8	17	10	11669	0	0	74	-90	0	42.59999847412109	Yaw Follow	2	0	0	0	73	0	Unknown	0	Unknown	3	No Data	3	2	0	0	0	0	0	0	No Present	0	0	0	0	0	0	0	0	74	93	472	0	0	0	0	0	No Data	67	78	273	N/A	N/A	974	Shoot Photo	0	0	0	0	0	0	0	1	1	74	1	35.04391	74	1	0	Unknown	0	Manual	0	Idle	0	0	0	0	No Data	73.62476262743201
06/04/2018 20:55:27	50.238		37.77177140117126	-122.4074382698926	50219	58	2408	-10704	21654	85	561	3677	3666	3655	3634	3693	3658	0	37.77171574401206	-122.407191259982	8.384803	65.94489	43.8	6.039743	5.816049	0.2236942	4.100000000000001	-11	13	1	1	WP	14	0	0	0	0	Very Good	4	Fly Zone ClassB Air Space	16	37.63616943359375	-122.3730926513672	55849	37.77177066434109	-122.4074020759899	912	24	8	17	10	11669	0	0	75	-90	0	42.59999847412109	Yaw Follow	2	0	0	0	74	0	Unknown	0	Unknown	3	No Data	3	2	0	0	0	0	0	0	No Present	0	0	0	0	0	0	0	0	75	93	576	0	0	0	0	0	No Data	67	78	376	N/A	N/A	75	Shoot Photo	0	0	0	0	0	0	0	1	1	77	1	35.04391	76	1	0	Unknown	0	Manual	0	Idle	0	0	0	0	No Data	74.22025412468109
06/04/2018 20:55:27	50.339		37.77177140117126	-122.4074382698926	50320	58	2408	-10704	21654	85	661	3677	3666	3655	3634	3693	3658	100	37.77171811361955	-122.407188340785	8.384803	65.94489	43.6	6.039743	5.816049	0.2236942	4.4	-10.6	13	1	1	WP	14	0	0	0	0	Very Good	4	Fly Zone ClassB Air Space	16	37.63616943359375	-122.3730926513672	55849	37.77177066434109	-122.4074020759899	912	24	8	17	10	11669	0	0	64	-90	0	42.70000076293945	Yaw Follow	2	0	0	0	64	0	Unknown	0	Unknown	3	No Data	3	2	0	0	0	0	0	0	No Present	0	0	0	0	0	0	0	0	64	93	676	0	0	0	0	0	No Data	67	78	477	N/A	N/A	176	Shoot Photo	0	0	0	0	0	0	0	1	1	65	1	35.04391	65	1	0	Unknown	0	Manual	0	Idle	0	0	0	0	No Data	74.80388080164317
06/04/2018 20:55:27	50.439		37.77177140117126	-122.4074382698926	50420	58	2408	-10704	21654	85	761	3677	3666	3655	3634	3693	3658	200	37.77172047486986	-122.407185407195	8.225135	65.94489	43.5	5.816049	5.816049	0.2236942	4.4	-9.9	13	1	1	WP	14	0	0	0	0	Very Good	4	Fly Zone ClassB Air Space	16	37.63616943359375	-122.3730926513672	55849	37.77177066434109	-122.4074020759899	912	24	8	17	10	11669	0	0	50	-90	0	42.70000076293945	Yaw Follow	2	0	0	0	49	0	Unknown	0	Unknown	3	No Data	3	2	0	0	0	0	0	0	No Present	0	0	0	0	0	0	0	0	50	93	776	0	0	0	0	0	No Data	75	63	49	N/A	N/A	276	Shoot Photo	0	0	0	0	0	0	0	1	1	49	1	35.03736	49	1	0	Unknown	0	Manual	0	Idle	0	0	0	0	No Data	75.40709003513805
06/04/2018 20:55:27	50.537		37.77177140117126	-122.4074382698926	50519	58	2408	-10704	21654	85	860	3677	3666	3655	3634	3693	3658	0	37.7717228700374	-122.4071822781306	8.225135	65.94489	43.3	5.816049	5.816049	0.2236942	4.5	-10	13	1	1	WP	14	0	0	0	0	Very Good	4	Fly Zone ClassB Air Space	16	37.63616943359375	-122.3730926513672	55849	37.77177066434109	-122.4074020759899	904	26	8	17	10	11566	0	0	59	-90	0	42.70000076293945	Yaw Follow	2	0	0	0	58	0	Unknown	0	Unknown	3	No Data	3	2	0	0	0	0	0	0	No Present	0	0	0	0	0	0	0	0	58	93	875	0	0	0	0	0	No Data	75	63	148	N/A	N/A	374	Shoot Photo	0	0	0	0	0	0	0	1	1	58	1	35.0308	58	1	0	Unknown	0	Manual	0	Idle	0	0	0	0	No Data	76.07678148564125
06/04/2018 20:55:27	50.637		37.77177140117126	-122.4074382698926	50618	58	2408	-10704	21654	85	960	3677	3666	3655	3634	3693	3658	0	37.77172745445248	-122.407176356067	8.384803	65.94489	43.1	5.816049	6.039743	0.2236942	4.5	-11	13	1	1	WP	14	0	0	0	0	Very Good	4	Fly Zone ClassB Air Space	16	37.63616943359375	-122.3730926513672	55849	37.77177066434109	-122.4074020759899	904	26	8	17	10	11566	0	0	46	-90	0	42.70000076293945	Yaw Follow	2	0	0	0	47	0	Unknown	0	Unknown	3	No Data	3	2	0	0	0	0	0	0	No Present	0	0	0	0	0	0	0	0	48	93	47	0	0	0	0	0	No Data	75	63	248	N/A	N/A	474	Shoot Photo	0	0	0	0	0	0	0	1	1	48	1	35.02425	47	1	0	Unknown	0	Manual	0	Idle	0	0	0	0	No Data	77.38036331638079
06/04/2018 20:55:27	50.736		37.77177140117126	-122.4074382698926	50717	58	2408	-10704	21654	85	1058	3677	3666	3655	3634	3693	3658	98	37.77172745445248	-122.407176356067	8.384803	65.94489	43.1	5.816049	6.039743	0.2236942	4.5	-11	13	1	1	WP	14	0	0	0	0	Very Good	4	Fly Zone ClassB Air Space	16	37.63616943359375	-122.3730926513672	55849	37.77177066434109	-122.4074020759899	904	26	8	17	10	11566	0	0	145	-90	0	42.70000076293945	Yaw Follow	2	0	0	0	36	0	Unknown	0	Unknown	3	No Data	3	2	0	0	0	0	0	0	No Present	0	0	0	0	0	0	0	0	49	93	145	0	0	0	0	0	No Data	75	63	346	N/A	N/A	573	Shoot Photo	0	0	0	0	0	0	0	1	1	36	1	35.01442	36	1	0	Unknown	0	Manual	0	Idle	0	0	0	0	No Data	77.38036331638079
06/04/2018 20:55:27	50.835		37.77177140117126	-122.4074382698926	50816	58	2408	-10704	21654	85	1157	3675	3658	3643	3611	3675	3645	0	37.77172996081669	-122.4071730855449	8.225135	66.27296	43.1	5.816049	5.816049	0.2236942	4.3	-11.5	13	1	1	WP	14	0	0	0	0	Very Good	4	Fly Zone ClassB Air Space	16	37.63616943359375	-122.3730926513672	55849	37.77177066434109	-122.4074020759899	904	26	8	17	10	11566	0	0	47	-90	0	42.70000076293945	Yaw Follow	2	0	0	0	46	0	Unknown	0	Unknown	3	No Data	3	2	0	0	0	0	0	0	No Present	0	0	0	0	0	0	0	0	46	93	245	0	0	0	0	0	No Data	75	63	445	N/A	N/A	672	Shoot Photo	0	0	0	0	0	0	0	1	1	46	1	35.01442	46	1	0	Unknown	0	Manual	0	Idle	0	0	0	0	No Data	78.12411556021623
06/04/2018 20:55:27	50.938		37.77177140117126	-122.4074382698926	50919	58	2408	-10704	21654	85	1260	3675	3658	3643	3611	3675	3645	0	37.77173212728556	-122.407170193703	8.225135	66.27296	42.90000000000001	5.816049	5.816049	0.2236942	4.7	-11.7	13	1	1	WP	14	0	0	0	0	Very Good	4	Fly Zone ClassB Air Space	16	37.63616943359375	-122.3730926513672	55849	37.77177066434109	-122.4074020759899	904	26	8	17	10	11566	0	0	42	-90	0	42.79999923706055	Yaw Follow	2	0	0	0	41	0	Unknown	0	Unknown	3	No Data	3	2	0	0	0	0	0	0	No Present	0	0	0	0	0	0	0	0	42	93	347	0	0	0	0	0	No Data	75	62	41	N/A	N/A	774	Shoot Photo	0	0	0	0	0	0	0	1	1	41	1	35.01442	41	1	0	Unknown	0	Manual	0	Idle	0	0	0	0	No Data	78.79744195338047
06/04/2018 20:55:27	51.035		37.77177140117126	-122.4074382698926	51016	58	2408	-10704	21654	85	1357	3675	3658	3643	3611	3675	3645	97	37.77173458976646	-122.4071670932076	8.225135	66.27296	42.90000000000001	5.816049	5.816049	0.2236942	5	-11.6	13	1	1	WP	14	0	0	0	0	Very Good	4	Fly Zone Airport	0	0	0	0	37.77177066434109	-122.4074020759899	904	26	8	17	10	11566	0	0	41	-90	0	42.79999923706055	Yaw Follow	2	0	0	0	40	0	Unknown	0	Unknown	3	No Data	3	2	0	0	0	0	0	0	No Present	0	0	0	0	0	0	0	0	41	93	444	0	0	0	0	0	No Data	75	62	139	N/A	N/A	872	Shoot Photo	0	0	0	0	0	0	0	1	1	40	1	35.01442	40	1	0	Unknown	0	Manual	0	Idle	0	0	0	0	No Data	79.52288068951064
06/04/2018 20:55:27	51.135		37.77177140117126	-122.4074382698926	51116	58	2408	-10704	21654	85	1457	3675	3658	3643	3611	3675	3645	197	37.77173713049084	-122.4071639917151	8.225135	66.27296	42.8	5.816049	5.816049	0.2236942	5.600000000000001	-11.6	13	1	1	WP	14	0	0	0	0	Very Good	4	Fly Zone Airport	0	0	0	0	37.77177066434109	-122.4074020759899	904	26	8	17	10	11566	0	0	40	-90	0	42.79999923706055	Yaw Follow	2	0	0	0	140	0	Unknown	0	Unknown	3	No Data	3	2	0	0	0	0	0	0	No Present	0	0	0	0	0	0	0	0	40	93	545	0	0	0	0	0	No Data	75	62	239	N/A	N/A	972	Shoot Photo	0	0	0	0	0	0	0	1	1	39	1	35.01442	39	1	0	Unknown	0	Manual	0	Idle	0	0	0	0	No Data	80.25763861807086
06/04/2018 20:55:28	51.236		37.77177140117126	-122.4074382698926	51217	58	2408	-10704	21654	85	1558	3675	3658	3643	3611	3675	3645	0	37.77174185744037	-122.4071582897499	8.06851	65.94489	42.8	5.816049	5.592355	0.2236942	5.9	-11.8	13	1	1	WP	14	0	0	0	0	Very Good	4	Fly Zone ClassB Air Space	16	37.63616943359375	-122.3730926513672	55849	37.77177066434109	-122.4074020759899	904	26	8	17	10	11566	0	0	38	-90	0	42.79999923706055	Yaw Follow	2	0	0	0	39	0	Unknown	0	Unknown	3	No Data	3	2	0	0	0	0	0	0	No Present	0	0	0	0	0	0	0	0	39	93	645	0	0	0	0	0	No Data	75	62	339	N/A	N/A	39	Shoot Photo	0	0	0	0	0	0	0	1	1	39	1	35.01442	39	1	0	Unknown	0	Manual	0	Idle	0	0	0	0	No Data	81.64156987719089
06/04/2018 20:55:28	51.336		37.77177140117126	-122.4074382698926	51317	58	2408	-10704	21654	85	1658	3675	3658	3643	3611	3675	3645	28	37.77174185744037	-122.4071582897499	8.06851	65.94489	42.8	5.816049	5.592355	0.2236942	5.9	-11.8	13	1	1	WP	14	0	0	0	0	Very Good	4	Fly Zone ClassB Air Space	16	37.63616943359375	-122.3730926513672	55849	37.77177066434109	-122.4074020759899	904	26	8	17	10	11566	0	0	138	-90	0	42.79999923706055	Yaw Follow	2	0	0	0	29	0	Unknown	0	Unknown	3	No Data	3	2	0	0	0	0	0	0	No Present	0	0	0	0	0	0	0	0	30	93	745	0	0	0	0	0	No Data	75	62	439	N/A	N/A	139	Shoot Photo	0	0	0	0	0	0	0	1	1	28	1	35.01114	28	1	0	Unknown	0	Manual	0	Idle	0	0	0	0	No Data	81.64156987719089
06/04/2018 20:55:28	51.436		37.77177140117126	-122.4074382698926	51417	58	2408	-10704	21654	85	1758	3675	3658	3643	3611	3675	3645	97	37.77174654040888	-122.4071525773801	8.06851	65.94489	42.90000000000001	5.816049	5.592355	0.2236942	5.600000000000001	-11.8	13	1	1	WP	14	0	0	0	0	Very Good	4	Fly Zone Airport	0	0	0	0	37.77177066434109	-122.4074020759899	904	26	8	17	10	11566	0	0	29	-90	0	42.79999923706055	Yaw Follow	2	0	0	0	29	0	Unknown	0	Unknown	3	No Data	3	2	0	0	0	0	0	0	No Present	0	0	0	0	0	0	0	0	30	93	845	0	0	0	0	0	No Data	75	62	540	N/A	N/A	239	Shoot Photo	0	0	0	0	0	0	0	1	1	129	1	35.01114	129	1	0	Unknown	0	Manual	0	Idle	0	0	0	0	No Data	83.07555918657481
06/04/2018 20:55:28	51.534		37.77177140117126	-122.4074382698926	51515	58	2408	-10704	21654	85	1857	3675	3658	3643	3611	3675	3645	195	37.77174893256706	-122.4071496693679	7.752222	65.94489	43.1	5.592355	5.36866	0.2236942	5.300000000000001	-11.8	13	1	1	WP	14	0	0	0	0	Very Good	4	Fly Zone ClassB Air Space	16	37.63616943359375	-122.3730926513672	55849	37.77177066434109	-122.4074020759899	904	26	8	17	10	11566	0	0	30	-90	0	42.79999923706055	Yaw Follow	2	0	0	0	31	0	Unknown	0	Unknown	3	No Data	3	2	0	0	0	0	0	0	No Present	0	0	0	0	0	0	0	0	31	93	944	0	0	0	0	0	No Data	75	62	638	N/A	N/A	338	Shoot Photo	0	0	0	0	0	0	0	1	1	31	1	35.00131	31	1	0	Unknown	0	Manual	0	Idle	0	0	0	0	No Data	83.82167147696464
06/04/2018 20:55:28	51.635		37.77177140117126	-122.4074382698926	51616	58	2408	-10704	21654	85	1957	3675	3658	3643	3611	3675	3645	0	37.77174893256706	-122.4071496693679	7.752222	65.94489	43.1	5.592355	5.36866	0.2236942	5.300000000000001	-11.8	13	1	1	WP	14	0	0	0	0	Very Good	4	Fly Zone ClassB Air Space	16	37.63616943359375	-122.3730926513672	55849	37.77177066434109	-122.4074020759899	904	26	8	17	10	11566	0	0	130	-90	0	42.79999923706055	Yaw Follow	2	0	0	0	31	0	Unknown	0	Unknown	3	No Data	3	2	0	0	0	0	0	0	No Present	0	0	0	0	0	0	0	0	31	93	31	0	0	0	0	0	No Data	75	62	738	N/A	N/A	438	Shoot Photo	0	0	0	0	0	0	0	1	1	31	1	34.99476	31	1	0	Unknown	0	Manual	0	Idle	0	0	0	0	No Data	83.82167147696464
06/04/2018 20:55:28	51.736		37.77177140117126	-122.4074382698926	51717	58	2408	-11650	21732	85	20	3675	3658	3643	3611	3675	3645	101	37.77175118490703	-122.4071469465556	7.752222	65.94489	43.1	5.592355	5.36866	0.2236942	4.5	-11.2	13	1	1	WP	14	0	0	0	0	Very Good	4	Fly Zone Airport	0	0	0	0	37.77177066434109	-122.4074020759899	904	26	8	17	10	11566	0	0	30	-90	0	42.79999923706055	Yaw Follow	2	0	0	0	132	0	Unknown	0	Unknown	3	No Data	3	2	0	0	0	0	0	0	No Present	0	0	0	0	0	0	0	0	29	93	132	0	0	0	0	0	No Data	75	62	839	N/A	N/A	539	Shoot Photo	0	0	0	0	0	0	0	1	1	22	1	34.98492	22	1	0	Unknown	0	Manual	0	Idle	0	0	0	0	No Data	84.52961472700606
06/04/2018 20:55:28	51.836		37.77177140117126	-122.4074382698926	51817	58	2408	-11650	21732	85	120	3675	3658	3643	3611	3675	3645	201	37.77175575630758	-122.4071412501394	7.908784	65.94489	43.2	5.592355	5.592355	0.2236942	3.9	-12.2	13	1	1	WP	14	0	0	0	0	Very Good	4	Fly Zone Airport	0	0	0	0	37.77177066434109	-122.4074020759899	904	26	8	17	10	11566	0	0	29	-90	0	42.90000152587891	Yaw Follow	2	0	0	0	30	0	Unknown	0	Unknown	3	No Data	3	2	0	0	0	0	0	0	No Present	0	0	0	0	0	0	0	0	31	93	232	0	0	0	0	0	No Data	75	62	939	N/A	N/A	639	Shoot Photo	0	0	0	0	0	0	0	1	1	30	1	34.98492	30	1	0	Unknown	0	Manual	0	Idle	0	0	0	0	No Data	86.04382559055156
06/04/2018 20:55:28	51.936		37.77177140117126	-122.4074382698926	51917	58	2408	-11650	21732	85	220	3583	3563	3556	3516	3597	3554	23	37.77175810813898	-122.4071382804805	7.908784	66.27296	43.2	5.592355	5.592355	0.2236942	3.5	-12.3	13	1	1	WP	14	0	0	0	0	Very Good	4	Fly Zone Airport	0	0	0	0	37.77177066434109	-122.4074020759899	904	26	8	17	10	11566	0	0	23	-90	0	42.90000152587891	Yaw Follow	2	0	0	0	24	0	Unknown	0	Unknown	3	No Data	3	2	0	0	0	0	0	0	No Present	0	0	0	0	0	0	0	0	25	93	332	0	0	0	0	0	No Data	68	71	25	N/A	N/A	739	Shoot Photo	0	0	0	0	0	0	0	1	1	23	1	34.98492	23	1	0	Unknown	0	Manual	0	Idle	0	0	0	0	No Data	86.84841451371844
06/04/2018 20:55:28	52.036		37.77177140117126	-122.4074382698926	52017	58	2408	-11650	21732	85	320	3583	3563	3556	3516	3597	3554	21	37.77176031619179	-122.4071354942875	7.752222	66.27296	43.3	5.592355	5.36866	0	3.4	-12.2	13	1	1	WP	14	0	0	0	0	Very Good	4	Fly Zone Airport	0	0	0	0	37.77177066434109	-122.4074020759899	904	26	8	17	10	11566	0	0	22	-90	0	42.90000152587891	Yaw Follow	2	0	0	0	23	0	Unknown	0	Unknown	3	No Data	3	2	0	0	0	0	0	0	No Present	0	0	0	0	0	0	0	0	23	93	432	0	0	0	0	0	No Data	68	71	125	N/A	N/A	839	Shoot Photo	0	0	0	0	0	0	0	1	1	123	1	34.98492	123	1	0	Unknown	0	Manual	0	Idle	0	0	0	0	No Data	87.61181108415551
06/04/2018 20:55:28	52.136		37.77177140117126	-122.4074382698926	52117	58	2408	-11650	21732	85	420	3583	3563	3556	3516	3597	3554	97	37.77176257057057	-122.4071323227815	7.752222	66.27296	43.2	5.592355	5.36866	0	3.8	-12.3	13	1	1	WP	14	0	0	0	0	Very Good	4	Fly Zone Airport	0	0	0	0	37.77177066434109	-122.4074020759899	904	26	8	17	10	11566	0	0	23	-90	0	42.90000152587891	Yaw Follow	2	0	0	0	24	0	Unknown	0	Unknown	3	No Data	3	2	0	0	0	0	0	0	No Present	0	0	0	0	0	0	0	0	24	93	532	0	0	0	0	0	No Data	68	71	225	N/A	N/A	939	Shoot Photo	0	0	0	0	0	0	0	1	1	22	1	34.98492	22	1	0	Unknown	0	Manual	0	Idle	0	0	0	0	No Data	88.4939553344263
06/04/2018 20:55:29	52.235		37.77177140117126	-122.4074382698926	52216	58	2408	-11650	21732	85	519	3583	3563	3556	3516	3597	3554	196	37.77176478120284	-122.4071295870936	7.752222	66.27296	43.2	5.592355	5.36866	0	4.3	-12.9	13	1	1	WP	14	0	0	0	0	Very Good	4	Fly Zone ClassB Air Space	16	37.63616943359375	-122.3730926513672	55849	37.77177066434109	-122.4074020759899	904	26	8	17	10	11566	0	0	22	-90	0	42.90000152587891	Yaw Follow	2	0	0	0	23	0	Unknown	0	Unknown	3	No Data	3	2	0	0	0	0	0	0	No Present	0	0	0	0	0	0	0	0	23	93	631	0	0	0	0	0	No Data	68	71	324	N/A	N/A	23	Shoot Photo	0	0	0	0	0	0	0	1	1	121	1	34.98492	121	1	0	Unknown	0	Manual	0	Idle	0	0	0	0	No Data	89.25883447596391
06/04/2018 20:55:29	52.336		37.77177140117126	-122.4074382698926	52317	58	2408	-11650	21732	85	620	3583	3563	3556	3516	3597	3554	17	37.77176723769758	-122.4071265974495	7.765121	66.27296	43.2	5.816049	5.144966	0.2236942	4.3	-12.4	13	1	1	WP	14	0	0	0	0	Very Good	4	Fly Zone Airport	0	0	0	0	37.77177066434109	-122.4074020759899	904	26	8	17	10	11566	0	0	16	-90	0	42.90000152587891	Yaw Follow	2	0	0	0	18	0	Unknown	0	Unknown	3	No Data	3	2	0	0	0	0	0	0	No Present	0	0	0	0	0	0	0	0	19	93	732	0	0	0	0	0	No Data	68	71	425	N/A	N/A	124	Shoot Photo	0	0	0	0	0	0	0	1	1	18	1	34.98492	18	1	0	Unknown	0	Manual	0	Idle	0	0	0	0	No Data	90.10320363523928
06/04/2018 20:55:29	52.435		37.77177140117126	-122.4074382698926	52416	58	2408	-11650	21732	85	719	3583	3563	3556	3516	3597	3554	96	37.77176939631084	-122.4071240731462	7.765121	66.27296	43.2	5.816049	5.144966	0.2236942	4.3	-11.6	13	1	1	WP	14	0	0	0	0	Very Good	4	Fly Zone ClassB Air Space	16	37.63616943359375	-122.3730926513672	55849	37.77177066434109	-122.4074020759899	887	26	8	17	10	11349	0	0	12	-90	0	42.90000152587891	Yaw Follow	2	0	0	0	13	0	Unknown	0	Unknown	3	No Data	3	2	0	0	0	0	0	0	No Present	0	0	0	0	0	0	0	0	13	93	831	0	0	0	0	0	No Data	75	62	13	N/A	N/A	223	Shoot Photo	0	0	0	0	0	0	0	1	1	11	1	34.98165	11	1	0	Unknown	0	Manual	0	Idle	0	0	0	0	No Data	90.82304379618473
06/04/2018 20:55:29	52.535		37.77177140117126	-122.4074382698926	52517	58	2408	-11650	21732	85	820	3583	3563	3556	3516	3597	3554	197	37.77177176165831	-122.4071212076623	7.59902	66.27296	43.3	5.592355	5.144966	0.2236942	4.100000000000001	-11.7	13	1	1	WP	14	0	0	0	0	Very Good	4	Fly Zone ClassB Air Space	16	37.63616943359375	-122.3730926513672	55849	37.77177066434109	-122.4074020759899	887	26	8	17	10	11349	0	0	13	-90	0	42.90000152587891	Yaw Follow	2	0	0	0	14	0	Unknown	0	Unknown	3	No Data	3	2	0	0	0	0	0	0	No Present	0	0	0	0	0	0	0	0	14	93	932	0	0	0	0	0	No Data	75	62	114	N/A	N/A	324	Shoot Photo	0	0	0	0	0	0	0	1	1	12	1	34.97509	12	1	0	Unknown	0	Manual	0	Idle	0	0	0	0	No Data	91.64848567045763
06/04/2018 20:55:29	52.638		37.77177140117126	-122.4074382698926	52619	58	2408	-11650	21732	85	923	3583	3563	3556	3516	3597	3554	14	37.77177400529588	-122.4071186149929	7.59902	66.27296	43.5	5.592355	5.144966	0.2236942	3.3	-11.7	13	1	1	WP	14	0	0	0	0	Very Good	4	Fly Zone Airport	0	0	0	0	37.77177066434109	-122.4074020759899	887	26	8	17	10	11349	0	0	15	-90	0	42.90000152587891	Yaw Follow	2	0	0	0	116	0	Unknown	0	Unknown	3	No Data	3	2	0	0	0	0	0	0	No Present	0	0	0	0	0	0	0	0	19	93	19	0	0	0	0	0	No Data	75	62	217	N/A	N/A	426	Shoot Photo	0	0	0	0	0	0	0	1	1	19	1	34.96854	19	1	0	Unknown	0	Manual	0	Idle	0	0	0	0	No Data	92.40268149992026
